Time,CH1,CH2
0,0.0987274,1
0,0.0847499,1
0,0.100314,1
0,0.108982,1
0,0.0853298,1
0,0.0829188,1
0,0.075045,1
0,0.0822779,1
0,0.103702,1
0,0.087466,1
0,0.0919523,1
0,0.10416,1
0,0.0932035,1
0,0.110294,1
0,0.129398,1
0,0.118381,1
0,0.100101,1
0,0.110416,1
0,0.118259,1
0,0.117313,1
0,0.137638,1
0,0.127842,1
0,0.134831,1
0,0.129002,1
0,0.141453,1
0,0.177648,1
0,0.181677,1
0,0.184851,1
0,0.19776,1
0,0.187384,1
0,0.203803,1
0,0.204718,1
0,0.191473,1
0,0.19068,1
0,0.206244,1
0,0.267159,1
0,0.925718,1
0,1,0.660207
0,1,0.0111698
0,1,-0.0224616
0,1,-0.0250862
0,1,-0.0273751
0,1,-0.0180059
0,1,-0.0168462
0,1,0.0102847
0,1,0.0245674
0,1,0.00302133
0,1,0.00668355
0,1,0.0365307
0,1,0.0478835
0,1,0.0426038
0,1,0.0675069
0,1,0.0818201
0,1,0.0929289
0,1,0.0829188
0,1,0.0787683
0,1,0.101535
0,1,0.0973846
0,1,0.124454
0,1,0.145054
0,1,0.152745
0,1,0.151646
0,1,0.131016
0,1,0.122776
0,1,0.141728
0,1,0.179052
0,1,0.193762
0,1,0.202521
0,1,0.201422
0,1,0.203009
0,1,0.209265
0,1,0.207099
0,1,0.202063
0,1,0.200995
0,1,0.225501
0,1,0.247627
0,1,0.890072
0,0.658711,1
0,0.0108036,1
0,0.00851466,1
0,-0.00482192,1
0,-0.00570696,1
0,0.0172124,1
0,0.0538957,1
0,0.0604877,1
0,0.0895108,1
0,0.104465,1
0,0.124821,1
0,0.124027,1
0,0.116001,1
0,0.130467,1
0,0.14481,1
0,0.159764,1
0,0.197058,1
0,0.213324,1
0,0.241005,1
0,0.893582,1
0,1,0.67513
0,1,0.0372021
0,1,0.00613422
0,1,0.0261238
0,1,0.0246284
0,1,0.0553911
0,1,0.0663472
0,1,0.0555742
0,1,0.0679037
0,1,0.104984
0,1,0.121525
0,1,0.104434
0,1,0.106052
0,1,0.118442
0,1,0.130192
0,1,0.140934
0,1,0.158757
0,1,0.186895
0,1,0.224616
0,1,0.896481
0,0.70043,1
0,0.029725,1
0,0.00375378,1
0,0.0061037,1
0,0.0322886,1
0,0.0460524,1
0,0.044557,1
0,0.077517,1
0,0.0950346,1
0,0.114872,1
0,0.124363,1
0,0.136753,1
0,0.148961,1
0,0.143803,1
0,0.176611,1
0,0.19303,1
0,0.182012,1
0,0.163945,1
0,0.195502,1
0,0.862423,1
0,1,0.679647
0,1,0.0574053
0,1,0.0319224
0,1,0.00848415
0,1,0.00817896
0,1,0.0223701
0,1,0.0549638
0,1,0.0678121
0,1,0.0866726
0,1,0.11298
0,1,0.114414
0,1,0.101199
0,1,0.106632
0,1,0.119602
0,1,0.130589
0,1,0.141087
0,1,0.161473
0,1,0.19248
0,1,0.218818
0,1,0.891293
0,0.712882,1
0,0.0354625,1
0,0.0183111,1
0,0.0150151,1
0,0.0342418,1
0,0.0225837,1
0,0.0332652,1
0,0.0761742,1
0,0.0934477,1
0,0.0833766,1
0,0.110477,1
0,0.137608,1
0,0.13654,1
0,0.141881,1
0,0.137242,1
0,0.143712,1
0,0.166295,1
0,0.196265,1
0,0.240577,1
0,0.907254,1
0,1,0.701254
0,1,0.0489212
0,1,0.015717
0,1,0.0121464
0,1,0.0429395
0,1,0.0467849
0,1,0.0310068
0,1,0.035493
0,1,0.0609149
0,1,0.102481
0,1,0.115421
0,1,0.140873
0,1,0.151616
0,1,0.140599
0,1,0.156865
0,1,0.155065
0,1,0.169134
0,1,0.185949
0,1,0.236213
0,1,0.895474
0,0.700034,1
0,0.0455031,1
0,0.0111087,1
0,0.00961333,1
0,0.00845363,1
0,0.0273141,1
0,0.0570391,1
0,0.0853603,1
0,0.0913724,1
0,0.0860622,1
0,0.0924101,1
0,0.119175,1
0,0.144353,1
0,0.162877,1
0,0.162725,1
0,0.17655,1
0,0.166875,1
0,0.162542,1
0,0.205573,1
0,0.875027,1
0,1,0.706381
0,1,0.0475478
0,1,0.0171514
0,1,0.00308237
0,1,0.00866726
0,1,0.033723
0,1,0.046144
0,1,0.077456
0,1,0.0893887
0,1,0.100345
0,1,0.100742
0,1,0.126438
0,1,0.119938
0,1,0.125523
0,1,0.145238
0,1,0.187689
0,1,0.207892
0,1,0.202918
0,1,0.204077
0,1,0.852535
0,0.70394,1
0,0.0271004,1
0,0.0036317,1
0,0.00979644,1
0,0.034547,1
0,0.0345775,1
0,0.0595416,1
0,0.0561235,1
0,0.0538041,1
0,0.0755944,1
0,0.111759,1
0,0.110141,1
0,0.123753,1
0,0.137181,1
0,0.170293,1
0,0.171819,1
0,0.166204,1
0,0.164739,1
0,0.215003,1
0,0.889279,1
0,1,0.697378
0,1,0.0601825
0,1,0.0320444
0,1,0.0162358
0,1,0.0425733
0,1,0.0586871
0,1,0.05768
0,1,0.0854213
0,1,0.0959807
0,1,0.0877102
0,1,0.114994
0,1,0.130772
0,1,0.138035
0,1,0.127964
0,1,0.134312
0,1,0.150761
0,1,0.153325
0,1,0.16892
0,1,0.238105
0,1,0.907743
0,0.689047,1
0,0.05356,1
0,0.0231635,1
0,0.012421,1
0,0.0149846,1
0,0.0397351,1
0,0.040437,1
0,0.0688192,1
0,0.0913114,1
0,0.0812098,1
0,0.0879543,1
0,0.0962859,1
0,0.109836,1
0,0.132633,1
0,0.177313,1
0,0.198431,1
0,0.19367,1
0,0.167852,1
0,0.192206,1
0,0.863552,1
0,1,0.702261
0,1,0.0417493
0,1,-0.00250252
0,1,-0.00256355
0,1,0.023133
0,1,0.0493179
0,1,0.045259
0,1,0.0610981
0,1,0.0716269
0,1,0.110843
0,1,0.136723
0,1,0.151402
0,1,0.161016
0,1,0.165502
0,1,0.172857
0,1,0.153569
0,1,0.158269
0,1,0.181738
0,1,0.206244
0,1,0.866115
0,0.696493,1
0,0.0587176,1
0,0.0171819,1
0,-0.000732444,1
0,0.00170904,1
0,0.023072,1
0,0.0617695,1
0,0.0629292,1
0,0.0553911,1
0,0.0643635,1
0,0.0830714,1
0,0.116672,1
0,0.158574,1
0,0.17127,1
0,0.154973,1
0,0.159764,1
0,0.195715,1
0,0.210212,1
0,0.228889,1
0,0.901089,1
0,1,0.69393
0,1,0.0394604
0,1,-0.0154729
0,1,-0.031373
0,1,-0.0255745
0,1,-0.0195624
0,1,0.0110477
0,1,0.033723
0,1,0.0367443
0,1,0.0275582
0,1,0.0365612
0,1,0.0493179
0,1,0.0655843
0,1,0.0682699
0,1,0.0460524
0,1,0.0560625
0,1,0.0794702
0,1,0.0641804
0,1,0.0606098
0,1,0.0766625
0,1,0.107547
0,1,0.12009
0,1,0.134007
0,1,0.125828
0,1,0.121769
0,1,0.139042
0,1,0.165288
0,1,0.162297
0,1,0.142918
0,1,0.153813
0,1,0.19129
0,1,0.202094
0,1,0.213813
0,1,0.224525
0,1,0.216407
0,1,0.200507
0,1,0.212561
0,1,0.194586
0,1,0.219977
0,1,0.891385
0,0.687338,1
0,0.025483,1
0,-0.0187078,1
0,-0.00454726,1
0,0.0277718,1
0,0.0274361,1
0,0.0579852,1
0,0.0830409,1
0,0.0798059,1
0,0.0691855,1
0,0.0767235,1
0,0.0975677,1
0,0.123966,1
0,0.125828,1
0,0.139195,1
0,0.164647,1
0,0.157903,1
0,0.161718,1
0,0.217627,1
0,0.899686,1
0,1,0.68627
0,1,0.0394299
0,1,0.0144047
0,1,0.0182806
0,1,0.0406507
0,1,0.0443434
0,1,0.0725425
0,1,0.0935087
0,1,0.0957671
0,1,0.0826746
0,1,0.101932
0,1,0.120914
0,1,0.14658
0,1,0.161443
0,1,0.149541
0,1,0.144322
0,1,0.160863
0,1,0.199591
0,1,0.249031
0,1,0.904233
0,0.659536,1
0,-0.011475,1
0,-0.0385144,1
0,-0.0260628,1
0,-0.0158391,1
0,0.00680563,1
0,0.0159612,1
0,0.0123905,1
0,0.0289926,1
0,0.0317392,1
0,0.0469069,1
0,0.0588702,1
0,0.0627461,1
0,0.0673238,1
0,0.0505387,1
0,0.0442824,1
0,0.0699179,1
0,0.0888089,1
0,0.0775475,1
0,0.0717795,1
0,0.0732749,0.659352
0,0.0862148,0.0219733
0,0.098941,-0.0301218
0,0.0766015,-0.0345164
0,0.0708029,-0.0148015
0,0.0801111,0.00216681
0,0.113041,0.00817896
0,0.119602,0.0141606
0,0.105747,0.0317392
0,0.106754,0.0355541
0,0.104404,0.0431227
0,0.108554,0.0619526
0,0.11182,0.0622883
0,0.119388,0.0437635
0,0.118778,0.0627766
0,0.10474,0.0863674
0,0.119022,0.101077
0,0.12476,0.109684
0,0.107974,0.102664
0,0.0917692,0.0802637
0,0.105808,0.0804163
0,0.0969573,0.0839564
0,0.117954,0.0955229
0,0.12186,0.119663
0,0.0982391,0.148686
0,0.088229,0.166875
0,0.104434,0.164586
0,0.0824305,0.139714
0,0.0729698,0.137852
0,0.0795007,0.145299
0,0.0814234,0.16364
0,0.076632,0.183874
0,0.0802332,0.174383
0,0.0769066,0.173162
0,0.0837733,0.179815
0,0.108585,0.19779
0,0.10358,0.236427
0,0.114566,0.246773
0,0.12418,0.263405
0,0.121738,0.90875
0,0.126743,1
0,0.12299,1
0,0.103275,1
0,0.0990631,1
0,0.120853,1
0,0.129154,1
0,0.121433,1
0,0.106235,1
0,0.121158,1
0,0.123386,1
0,0.101535,1
0,0.0780358,1
0,0.083285,1
0,0.116672,1
0,0.120365,1
0,0.104312,1
0,0.108036,1
0,0.082522,1
0,0.0722373,1
0,0.0859401,1
0,0.117954,1
0,0.123814,1
0,0.103061,1
0,0.078402,1
0,0.0826136,1
0,0.106784,1
0,0.0908841,1
0,0.0777306,1
0,0.0860317,1
0,0.0992462,1
0,0.114719,1
0,0.109775,1
0,0.122562,1
0,0.12418,1
0,0.114628,1
0,0.123966,1
0,0.128941,1
0,0.117588,1
0,0.0942412,1
0,0.102878,1
0,0.0886258,1
0,0.0880459,1
0,0.0906705,1
0,0.113468,1
0,0.121281,1
0,0.127293,1
0,0.129795,1
0,0.129215,1
0,0.117008,1
0,0.0828883,1
0,0.0705588,1
0,0.0699789,1
0,0.0705588,1
0,0.0825831,1
0,0.109745,1
0,0.0982086,1
0,0.0781274,1
0,0.0831935,1
0,0.106571,1
0,0.0999786,1
0,0.114963,1
0,0.116977,1
0,0.122776,1
0,0.11771,1
0,0.112674,1
0,0.112125,1
0,0.0891751,1
0,0.0892666,1
0,0.088992,1
0,0.108097,1
0,0.0978423,1
0,0.0919523,1
0,0.0890225,1
0,0.109867,1
0,0.106082,1
0,0.10358,1
0,0.0803552,1
0,0.0704672,1
0,0.07004,1
0,0.0708335,1
0,0.0723899,1
0,0.0712607,1
0,0.0793176,1
0,0.100406,1
0,0.0946074,1
0,0.0786462,1
0,0.0815455,1
0,0.104465,1
0,0.110477,1
0,0.109684,1
0,0.115482,1
0,0.116092,1
0,0.100497,1
0,0.106723,1
0,0.0829798,1
0,0.0834376,1
0,0.116398,1
0,0.119907,1
0,0.104556,1
0,0.107181,1
0,0.0872524,1
0,0.0959502,1
0,0.110111,1
0,0.0972015,1
0,0.11829,1
0,0.129246,1
0,0.12598,1
0,0.118748,1
0,0.122471,1
0,0.119724,1
0,0.119877,1
0,0.100681,1
0,0.0780663,1
0,0.0712912,1
0,0.082461,1
0,0.109867,1
0,0.105991,1
0,0.109165,1
0,0.112308,1
0,0.0927763,1
0,0.109348,1
0,0.114292,1
0,0.095645,1
0,0.117069,1
0,0.11652,1
0,0.0834681,1
0,0.0834681,1
0,0.116733,1
0,0.121281,1
0,0.0966216,1
0,0.0847194,1
0,0.0986969,1
0,0.096408,1
0,0.103183,1
0,0.0904569,1
0,0.101718,1
0,0.0985443,1
0,0.0993683,1
0,0.117679,1
0,0.113498,1
0,0.0989715,1
0,0.0913419,1
0,0.098178,1
0,0.108829,1
0,0.112888,1
0,0.112491,1
0,0.10651,1
0,0.0805994,1
0,0.0744346,1
0,0.0810266,1
0,0.0741905,1
0,0.0748924,1
0,0.0830714,1
0,0.0752892,1
0,0.0828578,1
0,0.112003,1
0,0.11475,1
0,0.112583,1
0,0.0955535,1
0,0.117649,1
0,0.128849,1
0,0.11713,1
0,0.0829798,1
0,0.0707114,1
0,0.0707724,1
0,0.0831019,1
0,0.114841,1
0,0.113987,1
0,0.100925,1
0,0.115665,1
0,0.115848,1
0,0.126072,1
0,0.120121,1
0,0.0953703,1
0,0.104556,1
0,0.101321,1
0,0.0965911,1
0,0.115238,1
0,0.107944,1
0,0.133335,1
0,0.148137,1
0,0.144078,1
0,0.122379,1
0,0.119388,1
0,0.138005,1
0,0.127232,1
0,0.128849,1
0,0.142979,1
0,0.176885,1
0,0.186682,1
0,0.198492,1
0,0.19425,1
0,0.197699,1
0,0.209693,1
0,0.199438,1
0,0.222419,1
0,0.222755,1
0,0.206915,1
0,0.255074,1
0,0.904782,1
0,1,0.692892
0,1,0.0340892
0,1,0.0147099
0,1,0.0111393
0,1,0.0412915
0,1,0.0527055
0,1,0.0455947
0,1,0.0796533
0,1,0.0970183
0,1,0.0864284
0,1,0.0916166
0,1,0.13123
0,1,0.149541
0,1,0.140568
0,1,0.167974
0,1,0.193426
0,1,0.201758
0,1,0.188543
0,1,0.210944
0,1,0.885739
0,0.696799,1
0,0.0285348,1
0,0.0147404,1
0,0.0297861,1
0,0.0415967,1
0,0.0286264,1
0,0.0368358,1
0,0.0729392,1
0,0.0757775,1
0,0.0813623,1
0,0.100375,1
0,0.130528,1
0,0.135197,1
0,0.166021,1
0,0.177587,1
0,0.164495,1
0,0.15421,1
0,0.159825,1
0,0.203711,1
0,0.86111,1
0,1,0.671712
0,1,0.0112613
0,1,-0.0112308
0,1,0.00552385
0,1,0.0220038
0,1,0.0505387
0,1,0.0584735
0,1,0.0566729
0,1,0.083285
0,1,0.0759911
0,1,0.0811182
0,1,0.10593
0,1,0.130863
0,1,0.144505
0,1,0.170232
0,1,0.191656
0,1,0.185095
0,1,0.16538
0,1,0.204413
0,1,0.897732
0,0.669149,1
0,0.0249641,1
0,0.00463881,1
0,0.00970489,1
0,0.0408338,1
0,0.0446181,1
0,0.0502335,1
0,0.0728172,1
0,0.0727866,1
0,0.0975982,1
0,0.0930204,1
0,0.100192,1
0,0.12476,1
0,0.138066,1
0,0.177618,1
0,0.199713,1
0,0.204535,1
0,0.198309,1
0,0.227027,1
0,0.892239,1
0,1,0.711234
0,1,0.0626545
0,1,0.0346995
0,1,0.0479141
0,1,0.0590533
0,1,0.0630207
0,1,0.0514847
0,1,0.0418104
0,1,0.0609455
0,1,0.097232
0,1,0.0967742
0,1,0.112735
0,1,0.124973
0,1,0.153142
0,1,0.14658
0,1,0.152715
0,1,0.161534
0,1,0.181463
0,1,0.216956
0,1,0.896847
0,0.678549,1
0,0.0114139,1
0,-0.0141911,1
0,0.00512711,1
0,0.0346385,1
0,0.0285348,1
0,0.040315,1
0,0.0497147,1
0,0.0842616,1
0,0.117435,1
0,0.124577,1
0,0.114292,1
0,0.144292,1
0,0.171209,1
0,0.173101,1
0,0.169469,1
0,0.174841,1
0,0.176031,1
0,0.232063,1
0,0.885708,1
0,1,0.711905
0,1,0.054384
0,1,-0.0036317
0,1,-0.00851466
0,1,6.1037e-05
0,1,0.0226753
0,1,0.068453
0,1,0.0894803
0,1,0.0847194
0,1,0.071749
0,1,0.0779443
0,1,0.0978423
0,1,0.129002
0,1,0.147954
0,1,0.160283
0,1,0.190893
0,1,0.196204
0,1,0.178869
0,1,0.22364
0,1,0.883816
0,0.68041,1
0,0.0186163,1
0,0.0138249,1
0,0.0374157,1
0,0.0387585,1
0,0.0566424,1
0,0.0788598,1
0,0.094058,1
0,0.100558,1
0,0.0917386,1
0,0.0979949,1
0,0.130772,1
0,0.142705,1
0,0.141087,1
0,0.170812,1
0,0.169958,1
0,0.16834,1
0,0.199988,1
0,0.241615,1
0,0.907437,1
0,1,0.685049
0,1,0.0477309
0,1,0.00241096
0,1,0.00662252
0,1,0.004944
0,1,0.0109256
0,1,0.0347606
0,1,0.0694906
0,1,0.070925
0,1,0.0983917
0,1,0.117374
0,1,0.139103
0,1,0.162175
0,1,0.169134
0,1,0.164312
0,1,0.181982
0,1,0.172002
0,1,0.172521
0,1,0.230293
0,1,0.884884
0,0.716086,1
0,0.0580767,1
0,0.0103153,1
0,0.0382397,1
0,0.0571917,1
0,0.0672018,1
0,0.0807215,1
0,0.0944548,1
0,0.107761,1
0,0.110385,1
0,0.102908,1
0,0.135258,1
0,0.142949,1
0,0.140202,1
0,0.165136,1
0,0.159734,1
0,0.17127,1
0,0.173498,1
0,0.213416,1
0,0.895077,1
0,1,0.707602
0,1,0.0240486
0,1,-0.0019837
0,1,0.0374462
0,1,0.0465712
0,1,0.0351878
0,1,0.0681478
0,1,0.0931425
0,1,0.099002
0,1,0.0856349
0,1,0.0842921
0,1,0.106388
0,1,0.14011
0,1,0.172338
0,1,0.184729
0,1,0.175207
0,1,0.167394
0,1,0.189978
0,1,0.224708
0,1,0.884854
0,0.699301,1
0,0.0490432,1
0,0.00808741,1
0,0.0330515,1
0,0.044557,1
0,0.0303964,1
0,0.0545366,1
0,0.0759301,1
0,0.0615558,1
0,0.0755333,1
0,0.12244,1
0,0.14832,1
0,0.153996,1
0,0.157994,1
0,0.171026,1
0,0.160405,1
0,0.179144,1
0,0.191961,1
0,0.202155,1
0,0.854885,1
0,1,0.677725
0,1,0.0463271
0,1,0.0130619
0,1,0.0106204
0,1,0.0463576
0,1,0.057741
0,1,0.0390637
0,1,0.0491348
0,1,0.0886258
0,1,0.0921659
0,1,0.0930509
0,1,0.118473
0,1,0.129002
0,1,0.165899
0,1,0.176916
0,1,0.157628
0,1,0.172246
0,1,0.196265
0,1,0.210761
0,1,0.853786
0,0.66979,1
0,0.0327769,1
0,0.0275582,1
0,0.0191351,1
0,0.0166326,1
0,0.0487381,1
0,0.0682089,1
0,0.0826441,1
0,0.105594,1
0,0.123142,1
0,0.131138,1
0,0.123722,1
0,0.127354,1
0,0.157964,1
0,0.155766,1
0,0.174596,1
0,0.197058,1
0,0.184088,1
0,0.221381,1
0,0.886898,1
0,1,0.650624
0,1,-0.0118412
0,1,-0.0376904
0,1,-0.0159001
0,1,0.00442518
0,1,0.000396741
0,1,0.009064
0,1,-0.00967437
0,1,-0.0061037
0,1,0.0127262
0,1,0.00546281
0,1,0.00531022
0,1,0.0121464
0,1,0.0193487
0,1,0.0323191
0,1,0.0610675
0,1,0.0782189
0,1,0.0678732
0,1,0.093997
0,1,0.0974456
0,1,0.0689413
0,1,0.0715964
0,1,0.100314
0,1,0.111148
0,1,0.0927763
0,1,0.0836818
0,1,0.10062
0,1,0.0796533
0,1,0.0739463
0,1,0.0840785
0,1,0.0802332
0,1,0.0912503
0,1,0.103305
0,1,0.109836
0,1,0.0837123
0,1,0.080874
0,1,0.098117
0,1,0.0975372
0,1,0.0800806
0,1,0.0881069
0,1,0.111759
0,1,0.109348
0,1,0.119724
0,1,0.121128
0,1,0.126957
0,1,0.129643
0,1,0.129032
0,1,0.118015
0,1,0.0961028
0,1,0.106357
0,1,0.0850856
0,1,0.0733665
0,1,0.0772729
0,1,0.0910367
0,1,0.106693
0,1,0.128819
0,1,0.133763
0,1,0.117862
0,1,0.0929594
0,1,0.0989105
0,1,0.124058
0,1,0.118107
0,1,0.143223
0,1,0.157109
0,1,0.163701
0,1,0.165807
0,1,0.165288
0,1,0.143223
0,1,0.143437
0,1,0.157445
0,1,0.18775
0,1,0.180059
0,1,0.17774
0,1,0.197943
0,1,0.197516
0,1,0.225898
0,1,0.23191
0,1,0.212928
0,1,0.239998
0,1,0.882717
0,0.704764,1
0,0.0440382,1
0,0.0116276,1
0,0.0328074,1
0,0.0408032,1
0,0.0336009,1
0,0.0655843,1
0,0.0901212,1
0,0.0937834,1
0,0.0863063,1
0,0.111393,1
0,0.11597,1
0,0.151921,1
0,0.164678,1
0,0.146947,1
0,0.155553,1
0,0.167058,1
0,0.176244,1
0,0.206946,1
0,0.863552,1
0,1,0.709861
0,1,0.0429395
0,1,0.0342418
0,1,0.0433363
0,1,0.0397351
0,1,0.0626545
0,1,0.0806299
0,1,0.0821863
0,1,0.0738548
0,1,0.104312
0,1,0.119785
0,1,0.145543
0,1,0.165136
0,1,0.177587
0,1,0.185186
0,1,0.185644
0,1,0.177404
0,1,0.163427
0,1,0.195196
0,1,0.868862
0,0.692892,1
0,0.0628681,1
0,0.0440077,1
0,0.0456252,1
0,0.0439772,1
0,0.0621967,1
0,0.0710166,1
0,0.0567034,1
0,0.0655232,1
0,0.108951,1
0,0.131596,1
0,0.139195,1
0,0.13126,1
0,0.150853,1
0,0.146123,1
0,0.160772,1
0,0.199225,1
0,0.199469,1
0,0.211982,1
0,0.867275,1
0,1,0.706107
0,1,0.0354015
0,1,-0.017243
0,1,0.00561541
0,1,0.013947
0,1,0.00683615
0,1,0.0233467
0,1,0.0236213
0,1,0.000549333
0,1,0.00354015
0,1,0.014832
0,1,0.0509964
0,1,0.0589923
0,1,0.0383007
0,1,0.0303964
0,1,0.0473037
0,1,0.07416
0,1,0.0590838
0,1,0.0495926
0,1,0.0638447
0,1,0.100833
0,1,0.103885
0,1,0.0740989
0,1,0.0702536
0,1,0.0788598
0,1,0.0809351
0,1,0.0899075
0,1,0.0796838
0,1,0.0913114
0,1,0.111026
0,1,0.0995514
0,1,0.0950957
0,1,0.0797754
0,1,0.0778832
0,1,0.0867641
0,1,0.0929289
0,1,0.118137
0,1,0.109134
0,1,0.0951872
0,1,0.104892
0,1,0.113773
0,1,0.121921
0,1,0.145421
0,1,0.148289
0,1,0.121677
0,1,0.127384
0,1,0.157933
0,1,0.159307
0,1,0.184942
0,1,0.201758
0,1,0.207434
0,1,0.210608
0,1,0.220679
0,1,0.224799
0,1,0.224158
0,1,0.232582
0,1,0.234046
0,1,0.231819
0,1,0.238014
0,1,0.882595
0,0.679373,1
0,0.0483413,1
0,0.0328074,1
0,0.0424207,1
0,0.0525224,1
0,0.0524918,1
0,0.0432142,1
0,0.0723899,1
0,0.0809046,1
0,0.0881069,1
0,0.101444,1
0,0.128117,1
0,0.129582,1
0,0.152867,1
0,0.144536,1
0,0.147282,1
0,0.151555,1
0,0.163366,1
0,0.216651,1
0,0.882046,1
0,1,0.690817
0,1,0.0404065
0,1,0.0240181
0,1,0.00408948
0,1,0.0129704
0,1,0.0564287
0,1,0.0709555
0,1,0.0555742
0,1,0.0543229
0,1,0.0808435
0,1,0.121616
0,1,0.137761
0,1,0.148991
0,1,0.138188
0,1,0.154424
0,1,0.185125
0,1,0.195318
0,1,0.185247
0,1,0.203528
0,1,0.86288
0,0.692923,1
0,0.0394604,1
0,0.00155644,1
0,0.0127873,1
0,0.00976592,1
0,0.0217902,1
0,0.0428175,1
0,0.0634785,1
0,0.0928678,1
0,0.118961,1
0,0.12421,1
0,0.104587,1
0,0.107547,1
0,0.133763,1
0,0.175665,1
0,0.189856,1
0,0.185736,1
0,0.166326,1
0,0.204352,1
0,0.895535,1
0,1,0.679098
0,1,0.0456252
0,1,0.0097354
0,1,0.0386059
0,1,0.0586261
0,1,0.063509
0,1,0.0589007
0,1,0.0715964
0,1,0.101871
0,1,0.120518
0,1,0.126072
0,1,0.120273
0,1,0.117801
0,1,0.145482
0,1,0.175817
0,1,0.17066
0,1,0.157994
0,1,0.170629
0,1,0.221015
0,1,0.867824
0,0.683157,1
0,0.0441908,1
0,0.00665304,1
0,0.0312204,1
0,0.0498062,1
0,0.0512101,1
0,0.0696432,1
0,0.0769982,1
0,0.0918607,1
0,0.108005,1
0,0.132176,1
0,0.138554,1
0,0.12363,1
0,0.135136,1
0,0.142766,1
0,0.163152,1
0,0.199133,1
0,0.215125,1
0,0.245491,1
0,0.894925,1
0,1,0.666616
0,1,0.0184027
0,1,0.00616474
0,1,0.0105594
0,1,0.0392468
0,1,0.0410169
0,1,0.0336314
0,1,0.0556047
0,1,0.0845668
0,1,0.0927152
0,1,0.0966521
0,1,0.124302
0,1,0.117679
0,1,0.130802
0,1,0.163366
0,1,0.160253
0,1,0.177099
0,1,0.189642
0,1,0.236213
0,1,0.899045
0,0.67922,1
0,0.0241401,1
0,0.0272835,1
0,0.0378124,1
0,0.0457472,1
0,0.0433668,1
0,0.0713523,1
0,0.0911283,1
0,0.0958281,1
0,0.0896634,1
0,0.12598,1
0,0.140934,1
0,0.13419,1
0,0.169347,1
0,0.182257,1
0,0.172094,1
0,0.192328,1
0,0.182623,1
0,0.225867,1
0,0.916349,1
0,1,0.660634
0,1,0.0152593
0,1,-0.0184027
0,1,-0.0224006
0,1,-0.0188299
0,1,-0.00268563
0,1,0.0193487
0,1,0.0137028
0,1,0.000671407
0,1,0.0128788
0,1,0.0132756
0,1,0.0332347
0,1,0.056032
0,1,0.0733055
0,1,0.0654012
0,1,0.047029
0,1,0.0541398
0,1,0.085696
0,1,0.110141
0,1,0.122349
0,1,0.126591
0,1,0.137822
0,1,0.143803
0,1,0.135838
0,1,0.129826
0,1,0.149937
0,1,0.140141
0,1,0.129978
0,1,0.137547
0,1,0.152196
0,1,0.156926
0,1,0.178076
0,1,0.207923
0,1,0.2013
0,1,0.198035
0,1,0.225806
0,1,0.231086
0,1,0.246467
0,1,0.273751
0,1,0.900754
0,0.688009,1
0,0.0225532,1
0,-0.0292367,1
0,-0.00769066,1
0,-3.05185e-05,1
0,-0.0212714,1
0,-0.0161748,1
0,-0.0122074,1
0,0.00451674,1
0,0.0397351,1
0,0.0550554,1
0,0.0591449,1
0,0.0718406,1
0,0.081637,1
0,0.0770898,1
0,0.0512711,1
0,0.0586566,1
0,0.0969878,1
0,0.101657,1
0,0.087405,1
0,0.105777,1
0,0.13068,1
0,0.12656,1
0,0.104984,1
0,0.109104,1
0,0.139531,1
0,0.170385,1
0,0.184057,1
0,0.180486,1
0,0.165929,1
0,0.183172,1
0,0.168615,1
0,0.173956,1
0,0.204169,1
0,0.203192,1
0,0.197851,1
0,0.216346,1
0,0.201941,1
0,0.242866,1
0,0.909635,1
0,1,0.697226
0,1,0.023896
0,1,0.0213935
0,1,0.0293283
0,1,0.00619526
0,1,0.0097354
0,1,0.0405286
0,1,0.0697958
0,1,0.0639668
0,1,0.0802026
0,1,0.093112
0,1,0.0953093
0,1,0.105655
0,1,0.123051
0,1,0.141697
0,1,0.157109
0,1,0.19602
0,1,0.211432
0,1,0.240486
0,1,0.901364
0,0.669301,1
0,0.024659,1
0,0.0315867,1
0,0.0480667,1
0,0.0423902,1
0,0.0338145,1
0,0.0679037,1
0,0.0838038,1
0,0.0861232,1
0,0.114628,1
0,0.129276,1
0,0.121128,1
0,0.124027,1
0,0.146825,1
0,0.16187,1
0,0.180609,1
0,0.194617,1
0,0.211463,1
0,0.245399,1
0,0.894284,1
0,1,0.689413
0,1,0.0612201
0,1,0.0326548
0,1,0.0130619
0,1,0.018189
0,1,0.0229194
0,1,0.0525529
0,1,0.0834376
0,1,0.0843532
0,1,0.0843532
0,1,0.122654
0,1,0.134526
0,1,0.129185
0,1,0.153722
0,1,0.155431
0,1,0.187567
0,1,0.195563
0,1,0.168737
0,1,0.192267
0,1,0.863552
0,0.690023,1
0,0.0349437,1
0,0.0319529,1
0,0.0409864,1
0,0.028077,1
0,0.0377514,1
0,0.0607929,1
0,0.0595416,1
0,0.0877712,1
0,0.0920133,1
0,0.0975066,1
0,0.129551,1
0,0.135136,1
0,0.162877,1
0,0.172796,1
0,0.190008,1
0,0.18836,1
0,0.203497,1
0,0.247902,1
0,0.917142,1
0,1,0.651601
0,1,-0.000732444
0,1,-0.000335704
0,1,0.0156865
0,1,0.0121769
0,1,-0.000793481
0,1,0.00646992
0,1,-0.0077517
0,1,0.00518815
